symbol,direction,entry_price,exit_price,stop_loss,take_profit,pnl_usd,pnl_pips,close_reason,lot_size,confidence,model_used,timestamp
EURUSD,sell,1.15158,1.1500800000000002,1.1530799999999999,1.1500800000000002,2.0,14.999999999998348,take_profit,0.013333333333334802,0.67,deepseek/deepseek-v4-flash,2025-11-04T00:00:00+00:00
EURUSD,sell,1.15091,1.15291,1.15291,1.14891,-2.0000000000000018,-20.000000000000018,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
NZDUSD,sell,0.56878,0.5672799999999999,0.5702799999999999,0.5672799999999999,2.0000000000001483,15.000000000000568,take_profit,0.013333333333333816,0.55,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPUSD,sell,1.314,1.31237,1.3165,1.3105000000000002,1.6300000000000203,16.300000000000203,session_end,0.01,0.25,deepseek/deepseek-v4-flash,2025-11-04T00:00:00+00:00
USDCAD,buy,1.40546,1.4065699999999999,1.4034600000000002,1.40846,1.1100000000000667,11.099999999999444,session_end,0.010000000000001102,0.35,deepseek/deepseek-v4-flash,2025-11-04T00:00:00+00:00
AUDUSD,sell,0.65309,0.65109,0.65509,0.65109,2.0000000000000018,20.000000000000018,take_profit,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
NZDUSD,sell,0.56878,0.56728,0.56978,0.56728,2.999999999999889,14.999999999999458,take_profit,0.019999999999999983,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
EURGBP,buy,0.87693,0.8799300000000001,0.87493,0.8799300000000001,3.0000000000001137,30.000000000001137,take_profit,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPJPY,sell,202.608,202.18,203.208,201.80800000000002,4.279999999999973,42.79999999999973,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-04T00:00:00+00:00
EURUSD,sell,1.15091,1.15042,1.15341,1.1484100000000002,0.49000000000010147,4.900000000001015,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPUSD,sell,1.31235,1.30935,1.31535,1.30935,2.9999999999998916,29.999999999998916,take_profit,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPJPY,sell,202.608,202.108,203.008,202.108,5.0,50.0,take_profit,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-04T00:00:00+00:00
AUDUSD,sell,0.65309,0.65109,0.6545899999999999,0.65109,2.6666666666667656,20.000000000000018,take_profit,0.013333333333333816,0.6,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
EURUSD,sell,1.15091,1.15291,1.15291,1.14891,-2.0000000000000018,-20.000000000000018,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPUSD,sell,1.31235,1.30985,1.3143500000000001,1.30985,2.4999999999999467,24.999999999999467,take_profit,0.01,0.55,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
AUDUSD,sell,0.65309,0.65159,0.6545899999999999,0.65159,2.0,14.999999999999458,take_profit,0.013333333333333816,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
NZDUSD,sell,0.56878,0.56678,0.57078,0.56678,2.0000000000000018,20.000000000000018,take_profit,0.01,0.55,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
EURUSD,sell,1.15091,1.15291,1.15291,1.14891,-2.0000000000000018,-20.000000000000018,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
EURGBP,buy,0.87693,0.87893,0.87593,0.87893,4.0,20.000000000000018,take_profit,0.019999999999999983,0.45,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPJPY,sell,202.184,201.65900000000002,202.65900000000002,201.65900000000002,5.249999999999773,52.499999999997726,take_profit,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
USDCAD,buy,1.40659,1.40719,1.40459,1.40984,0.5999999999999339,5.999999999999339,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPJPY,sell,202.184,201.734,202.53399999999996,201.734,4.499999999999886,44.99999999999886,take_profit,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-04T07:00:00+00:00
GBPUSD,buy,1.30195,1.30257,1.2994499999999998,1.3049499999999998,0.6200000000000649,6.200000000000649,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
EURUSD,buy,1.1480299999999999,1.14904,1.1460299999999999,1.1520299999999999,1.0100000000001774,10.100000000001774,session_end,0.01,0.4,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
GBPUSD,buy,1.30195,1.30257,1.29945,1.30495,0.6200000000000649,6.200000000000649,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
NZDUSD,buy,0.56423,0.5632299999999999,0.5632299999999999,0.56573,-1.9999999999999998,-10.000000000001119,stop_loss,0.01999999999999776,0.5,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
EURGBP,sell,0.88118,0.8821,0.88318,0.87918,-0.9200000000000319,-9.200000000000319,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
NZDUSD,buy,0.56423,0.56552,0.5619799999999999,0.5677300000000001,1.2900000000000134,12.900000000000134,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
GBPJPY,buy,200.024,199.799,199.799,200.324,-2.249999999999943,-22.49999999999943,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
EURUSD,buy,1.1480299999999999,1.14904,1.1460299999999997,1.1510299999999998,1.0100000000001774,10.100000000001774,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
EURUSD,sell,1.14904,1.14831,1.1505400000000001,1.14754,0.9733333333334557,7.300000000001194,session_end,0.013333333333332828,0.55,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
GBPUSD,sell,1.30254,1.30454,1.30454,1.30054,-2.0000000000000018,-20.000000000000018,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
GBPUSD,buy,1.30195,1.30257,1.29995,1.3032499999999998,0.6200000000000649,6.200000000000649,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
EURUSD,sell,1.14904,1.14831,1.1510399999999998,1.1470399999999998,0.7300000000001999,7.300000000001194,session_end,0.010000000000001102,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
AUDUSD,sell,0.64916,0.64788,0.6504099999999999,0.64691,2.04799999999996,12.799999999999478,session_end,0.01600000000000034,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
USDCAD,buy,1.41105,1.4132500000000001,1.4075499999999999,1.4160499999999998,2.200000000000202,22.000000000002018,session_end,0.01,0.3,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
AUDUSD,sell,0.64916,0.64788,0.65116,0.6461599999999998,1.2799999999999478,12.799999999999478,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
USDCHF,buy,0.8095,0.81066,0.8079999999999999,0.8119999999999999,1.5466666666666744,11.600000000000499,session_end,0.013333333333332828,0.55,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
EURGBP,sell,0.88118,0.8824299999999999,0.8824299999999999,0.8796799999999999,-1.9999999999999998,-12.499999999999734,stop_loss,0.01600000000000034,0.35,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
NZDUSD,sell,0.56553,0.56436,0.56703,0.5640299999999999,1.5599999999999468,11.700000000000044,session_end,0.013333333333332828,0.67,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
EURGBP,sell,0.88118,0.8821,0.88343,0.8789300000000001,-0.9200000000000319,-9.200000000000319,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
USDCHF,buy,0.8095,0.81066,0.8067500000000001,0.8122499999999999,1.1600000000000499,11.600000000000499,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
GBPJPY,buy,200.024,199.724,199.724,200.42399999999998,-3.0000000000001137,-30.000000000001137,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
EURGBP,buy,0.88209,0.8805900000000001,0.8805900000000001,0.88409,-2.0,-14.999999999999458,stop_loss,0.013333333333333816,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
USDCHF,buy,0.8095,0.81066,0.8069999999999998,0.8129999999999998,1.1600000000000499,11.600000000000499,session_end,0.01,0.55,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
GBPJPY,buy,200.024,199.74899999999997,199.74899999999997,200.599,-2.750000000000341,-27.50000000000341,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T00:00:00+00:00
GBPUSD,sell,1.30254,1.30254,1.30654,1.29854,0.0,0.0,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
USDCHF,buy,0.8095,0.81066,0.80775,0.8119999999999999,1.325714285714321,11.600000000000499,session_end,0.01142857142857124,0.5,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
USDCHF,buy,0.8095,0.81066,0.8079999999999999,0.8117500000000001,1.5466666666666744,11.600000000000499,session_end,0.013333333333332828,0.55,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
NZDUSD,hold,0.56553,0.56436,0.56678,0.56353,1.8720000000000467,11.700000000000044,session_end,0.01600000000000034,0.469,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
GBPJPY,sell,199.922,200.103,200.47199999999998,199.37199999999999,-1.810000000000116,-18.10000000000116,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-05T07:00:00+00:00
USDJPY,buy,154.077,153.85199999999998,153.85199999999998,154.47699999999998,-2.2500000000002274,-22.500000000002274,stop_loss,0.01,0.4,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
EURGBP,buy,0.88045,0.88085,0.8794499999999998,0.8819499999999999,0.8000000000000442,4.00000000000067,session_end,0.01999999999999776,0.47,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
NZDUSD,buy,0.56529,0.56679,0.56429,0.56679,3.000000000000111,15.000000000000568,take_profit,0.019999999999999983,0.35,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
EURGBP,buy,0.88045,0.88085,0.8794499999999998,0.8819499999999999,0.8000000000000442,4.00000000000067,session_end,0.01999999999999776,0.47,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
GBPJPY,buy,201.031,201.089,200.756,201.43099999999998,0.5799999999999272,5.799999999999272,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
EURUSD,sell,1.15066,1.15106,1.15316,1.14766,-0.39999999999995595,-3.9999999999995595,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-06T07:00:00+00:00
NZDUSD,buy,0.56529,0.56651,0.56379,0.56729,1.626666666666724,12.199999999999989,session_end,0.013333333333333816,0.35,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
EURGBP,buy,0.88045,0.88085,0.87845,0.88245,0.40000000000006697,4.00000000000067,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
NZDUSD,sell,0.5665,0.56571,0.5690000000000002,0.5640000000000001,0.7899999999999574,7.899999999999574,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-06T07:00:00+00:00
USDJPY,buy,154.077,153.952,153.727,154.577,-1.25,-12.5,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
USDCHF,buy,0.80925,0.80926,0.80775,0.81125,0.013333333333272147,0.0999999999995449,session_end,0.013333333333332828,0.35,deepseek/deepseek-v4-flash,2025-11-06T07:00:00+00:00
EURGBP,buy,0.88045,0.88085,0.87945,0.88195,0.8000000000001333,4.00000000000067,session_end,0.019999999999999983,0.47,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
GBPJPY,buy,201.031,200.83100000000002,200.83100000000002,201.33100000000002,-2.0,-19.999999999998863,stop_loss,0.01000000000000057,0.47,deepseek/deepseek-v4-flash,2025-11-06T00:00:00+00:00
AUDUSD,sell,0.6513,0.65072,0.6537999999999999,0.6493,0.5800000000000249,5.800000000000249,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-06T07:00:00+00:00
GBPJPY,buy,201.089,201.072,200.73900000000003,201.639,-0.16999999999995907,-1.6999999999995907,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-06T07:00:00+00:00
EURUSD,sell,1.15357,1.15457,1.15457,1.1525699999999999,-1.9999999999999998,-10.000000000001119,stop_loss,0.01999999999999776,0.35,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
USDJPY,buy,152.991,152.89100000000002,152.89100000000002,153.14100000000002,-2.0,-9.999999999999432,stop_loss,0.02000000000000114,0.47,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
USDJPY,buy,152.991,153.111,152.64100000000002,153.491,1.1999999999997613,11.999999999997613,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
EURUSD,sell,1.15357,1.1550699999999998,1.1550699999999998,1.1520700000000001,-2.0,-14.999999999998348,stop_loss,0.013333333333334802,0.35,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
GBPUSD,sell,1.31241,1.31172,1.3154100000000002,1.30966,0.6900000000000794,6.900000000000794,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
USDCHF,buy,0.80596,0.80735,0.80396,0.8089599999999999,1.3900000000000023,13.900000000000023,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
GBPUSD,sell,1.31241,1.31172,1.31491,1.31041,0.6900000000000794,6.900000000000794,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
EURGBP,buy,0.87806,0.87945,0.87706,0.87956,2.7800000000000025,13.900000000000023,session_end,0.019999999999999983,0.35,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
GBPUSD,sell,1.31241,1.31172,1.31741,1.3074099999999997,0.6900000000000794,6.900000000000794,session_end,0.01,0.3,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
USDCHF,buy,0.80596,0.80735,0.80446,0.80796,1.853333333333266,13.900000000000023,session_end,0.013333333333332828,0.5,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
EURUSD,buy,1.15368,1.15499,1.15118,1.15668,1.3099999999999223,13.099999999999223,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
GBPJPY,sell,200.844,200.839,201.344,200.144,0.049999999999954525,0.49999999999954525,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
EURUSD,buy,1.15368,1.15499,1.1521800000000002,1.15568,1.7466666666667554,13.099999999999223,session_end,0.013333333333334802,0.67,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
AUDUSD,buy,0.64748,0.6489800000000001,0.64598,0.6489800000000001,1.9999999999999998,15.000000000000568,take_profit,0.013333333333332828,0.47,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDCHF,sell,0.80736,0.80709,0.80936,0.80536,0.26999999999999247,2.6999999999999247,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
EURUSD,buy,1.15368,1.15499,1.1516800000000003,1.1559300000000001,1.3100000000000667,13.099999999999223,session_end,0.010000000000001102,0.67,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDJPY,sell,153.116,153.26600000000002,153.26600000000002,152.91600000000003,-1.9999999999999998,-15.000000000000568,stop_loss,0.013333333333332828,0.55,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDCAD,sell,1.41247,1.41126,1.4149699999999998,1.4104699999999997,1.2099999999999334,12.099999999999334,session_end,0.01,0.6,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
AUDUSD,buy,0.64748,0.6488800000000001,0.6463800000000001,0.6488800000000001,2.5454545454546924,14.000000000000679,take_profit,0.018181818181818347,0.47,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDJPY,sell,153.116,153.41600000000003,153.41600000000003,152.71599999999998,-3.0000000000001137,-30.000000000001137,stop_loss,0.01,0.55,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDCAD,sell,1.41247,1.41126,1.4174699999999998,1.40747,1.2099999999999334,12.099999999999334,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDCHF,sell,0.80736,0.80709,0.8098599999999999,0.8043599999999999,0.26999999999999247,2.6999999999999247,session_end,0.01,0.55,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
NZDUSD,sell,0.56254,0.56177,0.56404,0.56054,1.0266666666667685,7.700000000000484,session_end,0.013333333333333816,0.5,deepseek/deepseek-v4-flash,2025-11-07T00:00:00+00:00
USDCHF,sell,0.80736,0.80709,0.8098599999999999,0.8043599999999999,0.26999999999999247,2.6999999999999247,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDCAD,sell,1.41247,1.41126,1.4139699999999997,1.4104699999999997,1.613333333333422,12.099999999999334,session_end,0.013333333333334802,0.6,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDCHF,sell,0.80736,0.80709,0.8088599999999999,0.80586,0.36000000000000304,2.6999999999999247,session_end,0.013333333333333816,0.5,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
EURUSD,buy,1.15368,1.1551799999999999,1.15278,1.1551799999999999,3.333333333332511,14.999999999998348,take_profit,0.022222222222219187,0.5,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
EURGBP,buy,0.87944,0.87904,0.87904,0.88014,-1.9999999999999998,-3.9999999999995595,stop_loss,0.050000000000005505,0.5,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
USDJPY,sell,153.116,153.291,153.291,152.891,-2.0,-17.499999999998295,stop_loss,0.011428571428572542,0.5,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
AUDUSD,buy,0.64748,0.64851,0.64598,0.6502300000000001,1.3733333333332485,10.299999999999754,session_end,0.013333333333332828,0.55,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
NZDUSD,buy,0.56177,0.5618,0.56027,0.56327,0.03999999999996744,0.2999999999997449,session_end,0.013333333333333816,0.35,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
EURGBP,buy,0.87944,0.8809400000000001,0.8779399999999999,0.8809400000000001,1.9999999999999998,15.000000000000568,take_profit,0.013333333333332828,0.5,deepseek/deepseek-v4-flash,2025-11-07T07:00:00+00:00
EURUSD,buy,1.15545,1.15612,1.15395,1.1574499999999999,0.8933333333332306,6.699999999999484,session_end,0.013333333333332828,0.67,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURUSD,buy,1.15545,1.15612,1.15395,1.1577000000000002,0.8933333333332306,6.699999999999484,session_end,0.013333333333332828,0.67,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURUSD,buy,1.15545,1.15612,1.1532,1.15845,0.6699999999999484,6.699999999999484,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
AUDUSD,buy,0.64952,0.65241,0.6465200000000001,0.6525200000000001,2.890000000000059,28.900000000000592,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
USDCHF,sell,0.80416,0.8066599999999999,0.8066599999999999,0.8011599999999999,-2.4999999999999467,-24.999999999999467,stop_loss,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURGBP,buy,0.87744,0.87894,0.87544,0.87944,1.5000000000000568,15.000000000000568,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURGBP,buy,0.87744,0.8789399999999999,0.8764399999999999,0.8789399999999999,2.999999999999555,14.999999999999458,take_profit,0.01999999999999776,0.35,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURUSD,sell,1.15613,1.15629,1.15863,1.1536300000000002,-0.15999999999993797,-1.5999999999993797,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
USDCAD,sell,1.4040599999999999,1.40278,1.40706,1.4000599999999999,1.2799999999999478,12.799999999999478,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
GBPUSD,sell,1.31519,1.3181900000000002,1.3181900000000002,1.31119,-3.0000000000001137,-30.000000000001137,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
USDJPY,buy,153.88,154.10499999999996,153.695,154.10499999999996,2.4324324324320337,22.49999999999659,take_profit,0.010810810810810678,0.55,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
USDCAD,buy,1.40278,1.40181,1.40003,1.4062800000000002,-0.9699999999999154,-9.699999999999154,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
EURUSD,buy,1.15545,1.15612,1.15145,1.16195,0.6699999999999484,6.699999999999484,session_end,0.01,0.65,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
NZDUSD,buy,0.56223,0.56352,0.56073,0.56373,1.7199999999999527,12.900000000000134,session_end,0.013333333333332828,0.67,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURGBP,buy,0.87744,0.87894,0.8764400000000001,0.87894,3.000000000000444,15.000000000000568,take_profit,0.020000000000002204,0.35,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURUSD,sell,1.15613,1.15813,1.15813,1.15413,-2.0000000000000018,-20.000000000000018,stop_loss,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
USDCHF,buy,0.80603,0.8047799999999999,0.8047799999999999,0.80803,-1.9999999999999998,-12.500000000000844,stop_loss,0.015999999999998918,0.65,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
GBPUSD,sell,1.31519,1.31595,1.3186900000000004,1.3121900000000002,-0.7599999999998719,-7.599999999998719,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
NZDUSD,buy,0.56223,0.56352,0.5612299999999999,0.56373,2.5799999999997376,12.900000000000134,session_end,0.01999999999999776,0.67,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
USDJPY,buy,153.88,154.205,153.68,154.205,3.2500000000003553,32.500000000001705,take_profit,0.01000000000000057,0.5,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
USDCAD,buy,1.40278,1.40181,1.39978,1.40678,-0.9699999999999154,-9.699999999999154,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
GBPJPY,sell,202.379,202.879,202.879,201.679,-5.0,-50.0,stop_loss,0.01,0.33,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
GBPJPY,buy,201.856,202.20599999999996,201.53099999999998,202.20599999999996,3.499999999999659,34.99999999999659,take_profit,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-10T00:00:00+00:00
EURUSD,sell,1.15613,1.15629,1.1586300000000003,1.15413,-0.15999999999993797,-1.5999999999993797,session_end,0.01,0.5,deepseek/deepseek-v4-flash,2025-11-10T07:00:00+00:00
EURUSD,buy,1.15531,1.155785,1.154785,1.155785,1.809523809523447,4.750000000000032,take_profit,0.03809523809523021,0.47,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
AUDUSD,sell,0.65319,0.65231,0.6554399999999999,0.65094,0.8800000000001029,8.80000000000103,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
AUDUSD,sell,0.65319,0.65231,0.65569,0.65119,0.8800000000001029,8.80000000000103,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
USDJPY,buy,154.036,154.236,153.83599999999998,154.236,1.9999999999998863,19.999999999998863,take_profit,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
AUDUSD,sell,0.65319,0.65231,0.65519,0.65119,0.8800000000001029,8.80000000000103,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
NZDUSD,sell,0.56435,0.56384,0.5678500000000001,0.5598500000000001,0.5100000000000104,5.1000000000001044,session_end,0.01,0.55,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
USDCAD,buy,1.40172,1.40365,1.39947,1.4047200000000002,1.9299999999999873,19.299999999999873,session_end,0.01,0.55,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
NZDUSD,sell,0.56435,0.56384,0.56685,0.56035,0.5100000000000104,5.1000000000001044,session_end,0.01,0.45,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
USDCHF,sell,0.80426,0.8057599999999999,0.8057599999999999,0.80276,-2.0,-14.999999999999458,stop_loss,0.013333333333333816,0.55,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
AUDUSD,sell,0.65319,0.65231,0.65569,0.6501899999999999,0.8800000000001029,8.80000000000103,session_end,0.01,0.67,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
GBPJPY,buy,202.89,203.146,202.48999999999998,203.39,2.5600000000000023,25.600000000000023,session_end,0.01,0.35,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
AUDUSD,buy,0.65233,0.6523,0.65118,0.65383,-0.05217391304343461,-0.2999999999997449,session_end,0.017391304347826323,0.35,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
USDCAD,sell,1.40362,1.40332,1.40382,1.40332,3.00000000000189,3.00000000000189,take_profit,0.1,0.47,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
USDJPY,sell,154.302,154.102,154.45199999999997,154.102,2.666666666666919,19.999999999998863,take_profit,0.013333333333335355,0.55,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
USDCHF,sell,0.80459,0.80394,0.80514,0.80394,2.363636363636767,6.500000000000394,take_profit,0.036363636363640366,0.67,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
USDCAD,sell,1.40362,1.40307,1.4066200000000002,1.4006200000000002,0.5500000000000504,5.5000000000005045,session_end,0.01,0.47,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
EURUSD,buy,1.15583,1.1573299999999997,1.15433,1.1573299999999997,2.0,14.999999999998348,take_profit,0.013333333333334802,0.67,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
NZDUSD,buy,0.56382,0.56445,0.56282,0.56482,1.2600000000000378,6.300000000000194,session_end,0.019999999999999983,0.35,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
AUDUSD,hold,0.65319,0.65231,0.65519,0.6501899999999999,0.8800000000001029,8.80000000000103,session_end,0.01,0.469,deepseek/deepseek-v4-flash,2025-11-11T00:00:00+00:00
EURUSD,buy,1.15583,1.15732,1.15433,1.15783,1.986666666666874,14.899999999999913,session_end,0.013333333333334802,0.67,deepseek/deepseek-v4-flash,2025-11-11T07:00:00+00:00
